country,iso,year,deposits,securities,country_id,region,reserves_ara,_merge,share_securities,share_deposits
SOUTHAFRICA,ZAF,1999,,,82,AFR,41.472218,Matched (3),,
SOUTHAFRICA,ZAF,2000,,81000000,82,AFR,46.010757,Matched (3),,
SOUTHAFRICA,ZAF,2001,,82000000,82,AFR,56.815521,Matched (3),,
SOUTHAFRICA,ZAF,2002,,37000000,82,AFR,48.676315,Matched (3),,
SOUTHAFRICA,ZAF,2003,,37000000,82,AFR,39.938328,Matched (3),,
SOUTHAFRICA,ZAF,2004,,238000000,82,AFR,56.799583,Matched (3),,
SOUTHAFRICA,ZAF,2005,18028000000,253000000,82,AFR,64.967598,Matched (3),1.3839506,98.616051
SOUTHAFRICA,ZAF,2006,22484000000,263000000,82,AFR,67.454475,Matched (3),1.1561965,98.843803
SOUTHAFRICA,ZAF,2007,27868000000,1405000000,82,AFR,68.746414,Matched (3),4.7996449,95.200356
SOUTHAFRICA,ZAF,2008,28786000000,1484000000,82,AFR,87.393005,Matched (3),4.9025435,95.097458
SOUTHAFRICA,ZAF,2009,28525000000,3949400000,82,AFR,84.34697,Matched (3),12.161579,87.838417
SOUTHAFRICA,ZAF,2010,31420000000,4006600000,82,AFR,73.623848,Matched (3),11.309581,88.690422
SOUTHAFRICA,ZAF,2011,34599000000,5252700000,82,AFR,87.338013,Matched (3),13.180617,86.819382
SOUTHAFRICA,ZAF,2012,35978000000,5301500000,82,AFR,78.698822,Matched (3),12.842937,87.157066
SOUTHAFRICA,ZAF,2013,9789000000,32152000000,82,AFR,81.821587,Matched (3),76.660072,23.33993
SOUTHAFRICA,ZAF,2014,5456000000,36046800000,82,AFR,74.29213,Matched (3),86.853897,13.146101
SOUTHAFRICA,ZAF,2015,4176000000,34631100000,82,AFR,85.795547,Matched (3),89.239082,10.760918
SOUTHAFRICA,ZAF,2016,7340000000,32709000000,82,AFR,77.878845,Matched (3),81.672455,18.327549
SOUTHAFRICA,ZAF,2017,7750000000,34984000000,82,AFR,63.09536,Matched (3),81.864555,18.135443
SOUTHAFRICA,ZAF,2018,8390490000,35165420000,82,AFR,71.993698,Matched (3),80.736275,19.263723
SOUTHAFRICA,ZAF,2019,9747000000,36156000000,82,AFR,74.251511,Matched (3),78.76609,21.233906
SOUTHAFRICA,ZAF,2020,7544000000,36726000000,82,AFR,79.672661,Matched (3),82.959114,17.040886
SOUTHAFRICA,ZAF,2021,6961000000,36188000000,82,AFR,85.674889,Matched (3),83.867531,16.132471
SOUTHAFRICA,ZAF,2022,12031000000,34455000000,82,AFR,88.971008,Matched (3),74.119087,25.880911
SOUTHAFRICA,ZAF,2023,12511000000,34891000000,82,AFR,96.007751,Matched (3),73.606598,26.3934
SOUTHAFRICA,ZAF,2024,13639000000,34622000000,82,AFR,92.515793,Matched (3),71.739082,28.260914
Angola,AGO,1990,,,,AFR,,Using only (2),,
Angola,AGO,1991,,,,AFR,,Using only (2),,
Angola,AGO,1992,,,,AFR,,Using only (2),,
Angola,AGO,1993,,,,AFR,,Using only (2),,
Angola,AGO,1994,,,,AFR,,Using only (2),,
Angola,AGO,1995,,,,AFR,,Using only (2),,
Angola,AGO,1996,,,,AFR,,Using only (2),,
Angola,AGO,1997,,,,AFR,,Using only (2),,
Angola,AGO,1998,,,,AFR,,Using only (2),,
Albania,ALB,1990,,,,EUR,,Using only (2),,
Albania,ALB,1991,,,,EUR,,Using only (2),,
Albania,ALB,1992,,,,EUR,,Using only (2),,
Albania,ALB,1993,,,,EUR,,Using only (2),,
Albania,ALB,1994,,,,EUR,,Using only (2),,
Albania,ALB,1995,,,,EUR,,Using only (2),,
Albania,ALB,1996,,,,EUR,,Using only (2),,
Albania,ALB,1997,,,,EUR,,Using only (2),,
Albania,ALB,1998,,,,EUR,,Using only (2),,
United Arab Emirates,ARE,1990,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,1991,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,1992,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,1993,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,1994,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,1995,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,1996,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,1997,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,1998,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,1999,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2000,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2001,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2002,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2003,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2004,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2005,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2006,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2007,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2008,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2009,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2010,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2011,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2012,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2013,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2014,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2015,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2016,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2017,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2018,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2019,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2020,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2021,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2022,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2023,,,,MCD,,Using only (2),,
United Arab Emirates,ARE,2024,,,,MCD,,Using only (2),,
Argentina,ARG,1990,,,,WHD,,Using only (2),,
Argentina,ARG,1991,,,,WHD,0,Using only (2),,
Argentina,ARG,1992,,,,WHD,0,Using only (2),,
Argentina,ARG,1993,,,,WHD,0,Using only (2),,
Argentina,ARG,1994,,,,WHD,0,Using only (2),,
Argentina,ARG,1995,,,,WHD,0,Using only (2),,
Argentina,ARG,1996,,,,WHD,47.288483,Using only (2),,
Argentina,ARG,1997,,,,WHD,45.576828,Using only (2),,
Argentina,ARG,1998,,,,WHD,47.614185,Using only (2),,
Armenia,ARM,1990,,,,MCD,,Using only (2),,
Armenia,ARM,1991,,,,MCD,,Using only (2),,
Armenia,ARM,1992,,,,MCD,,Using only (2),,
Armenia,ARM,1993,,,,MCD,,Using only (2),,
Armenia,ARM,1994,,,,MCD,,Using only (2),,
Armenia,ARM,1995,,,,MCD,,Using only (2),,
Armenia,ARM,1996,,,,MCD,,Using only (2),,
Armenia,ARM,1997,,,,MCD,147.2653,Using only (2),,
Armenia,ARM,1998,,,,MCD,147.70518,Using only (2),,
Antigua and Barbuda,ATG,1990,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,1991,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,1992,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,1993,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,1994,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,1995,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,1996,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,1997,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,1998,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,1999,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2000,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2001,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2002,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2003,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2004,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2005,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2006,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2007,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2008,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2009,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2010,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2011,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2012,,,,WHD,,Using only (2),,
Antigua and Barbuda,ATG,2013,,,,WHD,45.412483,Using only (2),,
Antigua and Barbuda,ATG,2014,,,,WHD,54.802402,Using only (2),,
Antigua and Barbuda,ATG,2015,,,,WHD,62.161736,Using only (2),,
Antigua and Barbuda,ATG,2016,,,,WHD,58.073219,Using only (2),,
Antigua and Barbuda,ATG,2017,,,,WHD,50.824543,Using only (2),,
Antigua and Barbuda,ATG,2018,,,,WHD,51.534554,Using only (2),,
Antigua and Barbuda,ATG,2019,,,,WHD,49.54528,Using only (2),,
Antigua and Barbuda,ATG,2020,,,,WHD,48.759686,Using only (2),,
Antigua and Barbuda,ATG,2021,,,,WHD,63.585739,Using only (2),,
Antigua and Barbuda,ATG,2022,,,,WHD,61.44556,Using only (2),,
Antigua and Barbuda,ATG,2023,,,,WHD,54.1731,Using only (2),,
Antigua and Barbuda,ATG,2024,,,,WHD,69.046097,Using only (2),,
Azerbaijan,AZE,1990,,,,MCD,,Using only (2),,
Azerbaijan,AZE,1991,,,,MCD,,Using only (2),,
Azerbaijan,AZE,1992,,,,MCD,,Using only (2),,
Azerbaijan,AZE,1993,,,,MCD,,Using only (2),,
Azerbaijan,AZE,1994,,,,MCD,,Using only (2),,
Azerbaijan,AZE,1995,,,,MCD,,Using only (2),,
Azerbaijan,AZE,1996,,,,MCD,,Using only (2),,
Azerbaijan,AZE,1997,,,,MCD,,Using only (2),,
Azerbaijan,AZE,1998,,,,MCD,,Using only (2),,
Azerbaijan,AZE,1999,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2000,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2001,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2002,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2003,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2004,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2005,,,,MCD,63.920338,Using only (2),,
Azerbaijan,AZE,2006,,,,MCD,84.241936,Using only (2),,
Azerbaijan,AZE,2007,,,,MCD,98.435234,Using only (2),,
Azerbaijan,AZE,2008,,,,MCD,105.31641,Using only (2),,
Azerbaijan,AZE,2009,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2010,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2011,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2012,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2013,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2014,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2015,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2016,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2017,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2018,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2019,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2020,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2021,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2022,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2023,,,,MCD,,Using only (2),,
Azerbaijan,AZE,2024,,,,MCD,,Using only (2),,
Bulgaria,BGR,1990,,,,EUR,,Using only (2),,
Bulgaria,BGR,1991,,,,EUR,,Using only (2),,
Bulgaria,BGR,1992,,,,EUR,,Using only (2),,
Bulgaria,BGR,1993,,,,EUR,,Using only (2),,
Bulgaria,BGR,1994,,,,EUR,,Using only (2),,
Bulgaria,BGR,1995,,,,EUR,,Using only (2),,
Bulgaria,BGR,1996,,,,EUR,,Using only (2),,
Bulgaria,BGR,1997,,,,EUR,,Using only (2),,
Bulgaria,BGR,1998,,,,EUR,0,Using only (2),,
Bahamas,BHS,1990,,,,WHD,,Using only (2),,
Bahamas,BHS,1991,,,,WHD,,Using only (2),,
Bahamas,BHS,1992,,,,WHD,,Using only (2),,
Bahamas,BHS,1993,,,,WHD,,Using only (2),,
Bahamas,BHS,1994,,,,WHD,,Using only (2),,
Bahamas,BHS,1995,,,,WHD,,Using only (2),,
Bahamas,BHS,1996,,,,WHD,,Using only (2),,
Bahamas,BHS,1997,,,,WHD,,Using only (2),,
Bahamas,BHS,1998,,,,WHD,,Using only (2),,
Bahamas,BHS,1999,,,,WHD,,Using only (2),,
Bahamas,BHS,2000,,,,WHD,,Using only (2),,
Bahamas,BHS,2001,,,,WHD,,Using only (2),,
Bahamas,BHS,2002,,,,WHD,,Using only (2),,
Bahamas,BHS,2003,,,,WHD,,Using only (2),,
Bahamas,BHS,2004,,,,WHD,,Using only (2),,
Bahamas,BHS,2005,,,,WHD,,Using only (2),,
Bahamas,BHS,2006,,,,WHD,,Using only (2),,
Bahamas,BHS,2007,,,,WHD,,Using only (2),,
Bahamas,BHS,2008,,,,WHD,,Using only (2),,
Bahamas,BHS,2009,,,,WHD,,Using only (2),,
Bahamas,BHS,2010,,,,WHD,,Using only (2),,
Bahamas,BHS,2011,,,,WHD,,Using only (2),,
Bahamas,BHS,2012,,,,WHD,,Using only (2),,
Bahamas,BHS,2013,,,,WHD,,Using only (2),,
Bahamas,BHS,2014,,,,WHD,,Using only (2),,
Bahamas,BHS,2015,,,,WHD,,Using only (2),,
Bahamas,BHS,2016,,,,WHD,,Using only (2),,
Bahamas,BHS,2017,,,,WHD,,Using only (2),,
Bahamas,BHS,2018,,,,WHD,,Using only (2),,
Bahamas,BHS,2019,,,,WHD,,Using only (2),,
Bahamas,BHS,2020,,,,WHD,,Using only (2),,
Bahamas,BHS,2021,,,,WHD,,Using only (2),,
Bahamas,BHS,2022,,,,WHD,,Using only (2),,
Bahamas,BHS,2023,,,,WHD,,Using only (2),,
Bahamas,BHS,2024,,,,WHD,,Using only (2),,
Bosnia and Herzegovina,BIH,1990,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,1991,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,1992,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,1993,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,1994,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,1995,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,1996,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,1997,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,1998,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,1999,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,2000,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,2001,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,2002,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,2003,,,,EUR,,Using only (2),,
Bosnia and Herzegovina,BIH,2004,,,,EUR,126.00286,Using only (2),,
Bosnia and Herzegovina,BIH,2005,,,,EUR,123.37989,Using only (2),,
Bosnia and Herzegovina,BIH,2006,,,,EUR,144.38329,Using only (2),,
Bosnia and Herzegovina,BIH,2007,,,,EUR,150.14626,Using only (2),,
Bosnia and Herzegovina,BIH,2008,,,,EUR,119.74863,Using only (2),,
Bosnia and Herzegovina,BIH,2009,,,,EUR,116.8204,Using only (2),,
Bosnia and Herzegovina,BIH,2010,,,,EUR,115.92783,Using only (2),,
Bosnia and Herzegovina,BIH,2011,,,,EUR,111.31956,Using only (2),,
Bosnia and Herzegovina,BIH,2012,,,,EUR,109.28998,Using only (2),,
Bosnia and Herzegovina,BIH,2013,,,,EUR,113.57424,Using only (2),,
Bosnia and Herzegovina,BIH,2014,,,,EUR,116.72634,Using only (2),,
Bosnia and Herzegovina,BIH,2015,,,,EUR,124.81662,Using only (2),,
Bosnia and Herzegovina,BIH,2016,,,,EUR,129.69119,Using only (2),,
Bosnia and Herzegovina,BIH,2017,,,,EUR,139.54665,Using only (2),,
Bosnia and Herzegovina,BIH,2018,,,,EUR,140.00887,Using only (2),,
Bosnia and Herzegovina,BIH,2019,,,,EUR,147.90144,Using only (2),,
Bosnia and Herzegovina,BIH,2020,,,,EUR,169.06032,Using only (2),,
Bosnia and Herzegovina,BIH,2021,,,,EUR,173.28372,Using only (2),,
Bosnia and Herzegovina,BIH,2022,,,,EUR,156.01759,Using only (2),,
Bosnia and Herzegovina,BIH,2023,,,,EUR,156.01448,Using only (2),,
Bosnia and Herzegovina,BIH,2024,,,,EUR,149.86433,Using only (2),,
Belarus,BLR,1990,,,,EUR,,Using only (2),,
Belarus,BLR,1991,,,,EUR,,Using only (2),,
Belarus,BLR,1992,,,,EUR,,Using only (2),,
Belarus,BLR,1993,,,,EUR,,Using only (2),,
Belarus,BLR,1994,,,,EUR,,Using only (2),,
Belarus,BLR,1995,,,,EUR,,Using only (2),,
Belarus,BLR,1996,,,,EUR,35.246719,Using only (2),,
Belarus,BLR,1997,,,,EUR,26.70031,Using only (2),,
Belarus,BLR,1998,,,,EUR,23.808523,Using only (2),,
Belize,BLZ,1990,,,,WHD,,Using only (2),,
Belize,BLZ,1991,,,,WHD,,Using only (2),,
Belize,BLZ,1992,,,,WHD,,Using only (2),,
Belize,BLZ,1993,,,,WHD,,Using only (2),,
Belize,BLZ,1994,,,,WHD,,Using only (2),,
Belize,BLZ,1995,,,,WHD,,Using only (2),,
Belize,BLZ,1996,,,,WHD,,Using only (2),,
Belize,BLZ,1997,,,,WHD,,Using only (2),,
Belize,BLZ,1998,,,,WHD,,Using only (2),,
Belize,BLZ,1999,,,,WHD,,Using only (2),,
Belize,BLZ,2000,,,,WHD,,Using only (2),,
Belize,BLZ,2001,,,,WHD,,Using only (2),,
Belize,BLZ,2002,,,,WHD,,Using only (2),,
Belize,BLZ,2003,,,,WHD,,Using only (2),,
Belize,BLZ,2004,,,,WHD,,Using only (2),,
Belize,BLZ,2005,,,,WHD,,Using only (2),,
Belize,BLZ,2006,,,,WHD,,Using only (2),,
Belize,BLZ,2007,,,,WHD,,Using only (2),,
Belize,BLZ,2008,,,,WHD,,Using only (2),,
Belize,BLZ,2009,,,,WHD,,Using only (2),,
Belize,BLZ,2010,,,,WHD,,Using only (2),,
Belize,BLZ,2011,,,,WHD,,Using only (2),,
Belize,BLZ,2012,,,,WHD,,Using only (2),,
Belize,BLZ,2013,,,,WHD,,Using only (2),,
Belize,BLZ,2014,,,,WHD,,Using only (2),,
Belize,BLZ,2015,,,,WHD,,Using only (2),,
Belize,BLZ,2016,,,,WHD,,Using only (2),,
Belize,BLZ,2017,,,,WHD,,Using only (2),,
Belize,BLZ,2018,,,,WHD,,Using only (2),,
Belize,BLZ,2019,,,,WHD,,Using only (2),,
Belize,BLZ,2020,,,,WHD,,Using only (2),,
Belize,BLZ,2021,,,,WHD,,Using only (2),,
Belize,BLZ,2022,,,,WHD,,Using only (2),,
Belize,BLZ,2023,,,,WHD,,Using only (2),,
Belize,BLZ,2024,,,,WHD,,Using only (2),,
Bolivia,BOL,1990,,,,WHD,,Using only (2),,
Bolivia,BOL,1991,,,,WHD,,Using only (2),,
Bolivia,BOL,1992,,,,WHD,,Using only (2),,
Bolivia,BOL,1993,,,,WHD,,Using only (2),,
Bolivia,BOL,1994,,,,WHD,,Using only (2),,
Bolivia,BOL,1995,,,,WHD,,Using only (2),,
Bolivia,BOL,1996,,,,WHD,,Using only (2),,
Bolivia,BOL,1997,,,,WHD,70.603989,Using only (2),,
Bolivia,BOL,1998,,,,WHD,67.158768,Using only (2),,
Brazil,BRA,1990,,,,WHD,,Using only (2),,
Brazil,BRA,1991,,,,WHD,,Using only (2),,
Brazil,BRA,1992,,,,WHD,,Using only (2),,
Brazil,BRA,1993,,,,WHD,,Using only (2),,
Brazil,BRA,1994,,,,WHD,,Using only (2),,
Brazil,BRA,1995,,,,WHD,,Using only (2),,
Brazil,BRA,1996,,,,WHD,,Using only (2),,
Brazil,BRA,1997,,,,WHD,,Using only (2),,
Brazil,BRA,1998,,,,WHD,,Using only (2),,
Chile,CHL,1990,,,,WHD,,Using only (2),,
Chile,CHL,1991,,,,WHD,239.81017,Using only (2),,
Chile,CHL,1992,,,,WHD,208.64339,Using only (2),,
Chile,CHL,1993,,,,WHD,218.23772,Using only (2),,
Chile,CHL,1994,,,,WHD,,Using only (2),,
Chile,CHL,1995,,,,WHD,,Using only (2),,
Chile,CHL,1996,,,,WHD,135.17871,Using only (2),,
Chile,CHL,1997,,,,WHD,140.23959,Using only (2),,
Chile,CHL,1998,,,,WHD,122.76427,Using only (2),,
China,CHN,1990,,,,APD,,Using only (2),,
China,CHN,1991,,,,APD,,Using only (2),,
China,CHN,1992,,,,APD,,Using only (2),,
China,CHN,1993,,,,APD,,Using only (2),,
China,CHN,1994,,,,APD,,Using only (2),,
China,CHN,1995,,,,APD,,Using only (2),,
China,CHN,1996,,,,APD,,Using only (2),,
China,CHN,1997,,,,APD,,Using only (2),,
China,CHN,1998,,,,APD,,Using only (2),,
Colombia,COL,1990,,,,WHD,0,Using only (2),,
Colombia,COL,1991,,,,WHD,0,Using only (2),,
Colombia,COL,1992,,,,WHD,0,Using only (2),,
Colombia,COL,1993,,,,WHD,0,Using only (2),,
Colombia,COL,1994,,,,WHD,0,Using only (2),,
Colombia,COL,1995,,,,WHD,79.711952,Using only (2),,
Colombia,COL,1996,,,,WHD,78.727043,Using only (2),,
Colombia,COL,1997,,,,WHD,73.954185,Using only (2),,
Colombia,COL,1998,,,,WHD,65.317764,Using only (2),,
Costa Rica,CRI,1990,,,,WHD,,Using only (2),,
Costa Rica,CRI,1991,,,,WHD,,Using only (2),,
Costa Rica,CRI,1992,,,,WHD,,Using only (2),,
Costa Rica,CRI,1993,,,,WHD,,Using only (2),,
Costa Rica,CRI,1994,,,,WHD,,Using only (2),,
Costa Rica,CRI,1995,,,,WHD,,Using only (2),,
Costa Rica,CRI,1996,,,,WHD,,Using only (2),,
Costa Rica,CRI,1997,,,,WHD,,Using only (2),,
Costa Rica,CRI,1998,,,,WHD,,Using only (2),,
Czech Republic,CZE,1990,,,,EUR,,Using only (2),,
Czech Republic,CZE,1991,,,,EUR,,Using only (2),,
Czech Republic,CZE,1992,,,,EUR,,Using only (2),,
Czech Republic,CZE,1993,,,,EUR,,Using only (2),,
Czech Republic,CZE,1994,,,,EUR,,Using only (2),,
Czech Republic,CZE,1995,,,,EUR,155.85222,Using only (2),,
Czech Republic,CZE,1996,,,,EUR,117.00623,Using only (2),,
Czech Republic,CZE,1997,,,,EUR,159.65289,Using only (2),,
Czech Republic,CZE,1998,,,,EUR,180.83179,Using only (2),,
Dominican Republic,DOM,1990,,,,WHD,,Using only (2),,
Dominican Republic,DOM,1991,,,,WHD,,Using only (2),,
Dominican Republic,DOM,1992,,,,WHD,,Using only (2),,
Dominican Republic,DOM,1993,,,,WHD,,Using only (2),,
Dominican Republic,DOM,1994,,,,WHD,,Using only (2),,
Dominican Republic,DOM,1995,,,,WHD,,Using only (2),,
Dominican Republic,DOM,1996,,,,WHD,,Using only (2),,
Dominican Republic,DOM,1997,,,,WHD,,Using only (2),,
Dominican Republic,DOM,1998,,,,WHD,,Using only (2),,
Algeria,DZA,1990,,,,MCD,,Using only (2),,
Algeria,DZA,1991,,,,MCD,,Using only (2),,
Algeria,DZA,1992,,,,MCD,,Using only (2),,
Algeria,DZA,1993,,,,MCD,,Using only (2),,
Algeria,DZA,1994,,,,MCD,,Using only (2),,
Algeria,DZA,1995,,,,MCD,,Using only (2),,
Algeria,DZA,1996,,,,MCD,,Using only (2),,
Algeria,DZA,1997,,,,MCD,,Using only (2),,
Algeria,DZA,1998,,,,MCD,,Using only (2),,
Algeria,DZA,1999,,,,MCD,,Using only (2),,
Algeria,DZA,2000,,,,MCD,,Using only (2),,
Algeria,DZA,2001,,,,MCD,,Using only (2),,
Algeria,DZA,2002,,,,MCD,,Using only (2),,
Algeria,DZA,2003,,,,MCD,,Using only (2),,
Algeria,DZA,2004,,,,MCD,,Using only (2),,
Algeria,DZA,2005,,,,MCD,,Using only (2),,
Algeria,DZA,2006,,,,MCD,,Using only (2),,
Algeria,DZA,2007,,,,MCD,,Using only (2),,
Algeria,DZA,2008,,,,MCD,,Using only (2),,
Algeria,DZA,2009,,,,MCD,,Using only (2),,
Algeria,DZA,2010,,,,MCD,,Using only (2),,
Algeria,DZA,2011,,,,MCD,,Using only (2),,
Algeria,DZA,2012,,,,MCD,,Using only (2),,
Algeria,DZA,2013,,,,MCD,,Using only (2),,
Algeria,DZA,2014,,,,MCD,,Using only (2),,
Algeria,DZA,2015,,,,MCD,,Using only (2),,
Algeria,DZA,2016,,,,MCD,,Using only (2),,
Algeria,DZA,2017,,,,MCD,,Using only (2),,
Algeria,DZA,2018,,,,MCD,,Using only (2),,
Algeria,DZA,2019,,,,MCD,,Using only (2),,
Algeria,DZA,2020,,,,MCD,,Using only (2),,
Algeria,DZA,2021,,,,MCD,,Using only (2),,
Algeria,DZA,2022,,,,MCD,,Using only (2),,
Algeria,DZA,2023,,,,MCD,,Using only (2),,
Algeria,DZA,2024,,,,MCD,,Using only (2),,
Ecuador,ECU,1990,,,,WHD,,Using only (2),,
Ecuador,ECU,1991,,,,WHD,,Using only (2),,
Ecuador,ECU,1992,,,,WHD,,Using only (2),,
Ecuador,ECU,1993,,,,WHD,0,Using only (2),,
Ecuador,ECU,1994,,,,WHD,0,Using only (2),,
Ecuador,ECU,1995,,,,WHD,0,Using only (2),,
Ecuador,ECU,1996,,,,WHD,0,Using only (2),,
Ecuador,ECU,1997,,,,WHD,0,Using only (2),,
Ecuador,ECU,1998,,,,WHD,0,Using only (2),,
Egypt,EGY,1990,,,,MCD,,Using only (2),,
Egypt,EGY,1991,,,,MCD,,Using only (2),,
Egypt,EGY,1992,,,,MCD,,Using only (2),,
Egypt,EGY,1993,,,,MCD,,Using only (2),,
Egypt,EGY,1994,,,,MCD,,Using only (2),,
Egypt,EGY,1995,,,,MCD,,Using only (2),,
Egypt,EGY,1996,,,,MCD,,Using only (2),,
Egypt,EGY,1997,,,,MCD,,Using only (2),,
Egypt,EGY,1998,,,,MCD,,Using only (2),,
Gabon,GAB,1990,,,,AFR,,Using only (2),,
Gabon,GAB,1991,,,,AFR,,Using only (2),,
Gabon,GAB,1992,,,,AFR,,Using only (2),,
Gabon,GAB,1993,,,,AFR,,Using only (2),,
Gabon,GAB,1994,,,,AFR,,Using only (2),,
Gabon,GAB,1995,,,,AFR,,Using only (2),,
Gabon,GAB,1996,,,,AFR,,Using only (2),,
Gabon,GAB,1997,,,,AFR,,Using only (2),,
Gabon,GAB,1998,,,,AFR,,Using only (2),,
Gabon,GAB,1999,,,,AFR,,Using only (2),,
Gabon,GAB,2000,,,,AFR,,Using only (2),,
Gabon,GAB,2001,,,,AFR,,Using only (2),,
Gabon,GAB,2002,,,,AFR,,Using only (2),,
Gabon,GAB,2003,,,,AFR,,Using only (2),,
Gabon,GAB,2004,,,,AFR,,Using only (2),,
Gabon,GAB,2005,,,,AFR,,Using only (2),,
Gabon,GAB,2006,,,,AFR,,Using only (2),,
Gabon,GAB,2007,,,,AFR,,Using only (2),,
Gabon,GAB,2008,,,,AFR,,Using only (2),,
Gabon,GAB,2009,,,,AFR,,Using only (2),,
Gabon,GAB,2010,,,,AFR,,Using only (2),,
Gabon,GAB,2011,,,,AFR,,Using only (2),,
